region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,class
35,112,9,0.111111,0.0,0.888889,0.296297,0.555556,0.162963,16.1852,12.1111,23.8889,12.5556,-12.2222,23.1111,-10.8889,23.8889,0.492526,-2.13331,window
248,153,9,0.0,0.0,0.277778,0.062963,0.111111,0.0296296,0.37037,0.0,1.11111,0.0,-1.11111,2.22222,-1.11111,1.11111,0.888889,-2.0944,window
90,134,9,0.0,0.0,0.388889,0.0185185,0.944444,0.151852,2.11111,1.0,4.66667,0.666667,-3.33333,7.66667,-4.33333,4.66667,0.881481,-2.01314,window
243,94,9,0.0,0.0,0.666667,0.311111,0.222222,0.0296296,1.18519,0.222222,3.22222,0.111111,-2.88889,6.11111,-3.22222,3.22222,0.977778,-2.07124,window
235,88,9,0.0,0.0,0.333334,0.0444445,0.444445,0.074074,12.2593,7.55556,21.1111,8.11111,-14.1111,26.5556,-12.4444,21.1111,0.641775,-2.13668,window
157,85,9,0.0,0.0,1.22222,1.24127,0.222222,0.172133,18.9259,14.5556,26.8889,15.3333,-13.1111,23.8889,-10.7778,26.8889,0.459024,-2.16091,window
6,95,9,0.0,0.0,0.777778,0.607408,0.388889,0.062963,20.1852,15.5556,28.7778,16.2222,-13.8889,25.7778,-11.8889,28.7778,0.459469,-2.14619,window
226,144,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
211,130,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
161,135,9,0.0,0.0,0.0555556,0.136083,0.111111,0.172133,1.25926,0.777778,3.0,0.0,-1.44444,5.22222,-3.77778,3.0,1.0,-1.82221,window
244,105,9,0.0,0.0,5.94444,4.92349,1.5,0.809664,22.7037,19.1111,29.5556,19.4444,-10.7778,20.5556,-9.77778,29.5556,0.364499,-2.12555,window
43,152,9,0.0,0.0,1.94444,1.70741,1.22222,0.82963,1.51852,1.0,2.88889,0.666667,-1.55556,4.11111,-2.55556,2.88889,0.648677,-1.93324,window
205,82,9,0.0,0.0,1.22222,1.14827,2.5,2.16795,15.2222,11.8889,21.6667,12.1111,-10.0,19.3333,-9.33333,21.6667,0.458152,-2.10272,window
97,90,9,0.0,0.0,1.88889,2.56296,3.61111,8.50741,20.1481,15.6667,29.0,15.7778,-13.4444,26.5556,-13.1111,29.0,0.465278,-2.10152,window
231,30,9,0.0,0.111111,0.722222,0.712325,3.0,2.79682,7.03704,4.77778,11.6667,4.66667,-6.77778,13.8889,-7.11111,11.6667,0.613718,-2.04728,window
161,154,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
46,131,9,0.0,0.0,0.277778,0.062963,1.77778,1.85185,1.40741,0.777778,2.77778,0.666667,-1.88889,4.11111,-2.22222,2.77778,0.77037,-2.05134,window
170,62,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
206,64,9,0.0,0.0,0.0555555,0.136083,0.277778,0.136083,5.7037,3.66667,10.3333,3.11111,-6.11111,13.8889,-7.77778,10.3333,0.69798,-2.01543,window
208,34,9,0.0,0.0,1.72222,1.73098,0.444445,0.501848,14.4444,10.7778,21.0,11.5556,-11.0,19.6667,-8.66667,21.0,0.479958,-2.16238,window
199,116,9,0.0,0.0,0.555555,0.296296,0.444444,0.0296296,1.96296,0.666667,4.88889,0.333333,-3.88889,8.77778,-4.88889,4.88889,0.940741,-2.01892,window
123,94,9,0.0,0.0,0.500001,0.077778,0.833333,0.0333333,21.4444,16.8889,30.4444,17.0,-13.6667,27.0,-13.3333,30.4444,0.452182,-2.10097,window
225,58,9,0.0,0.0,0.333334,0.421637,0.444445,0.344265,8.33333,5.55556,14.1111,5.33333,-8.33333,17.3333,-9.0,14.1111,0.622222,-2.06856,window
14,135,9,0.0,0.0,0.277778,0.062963,0.277778,0.0629629,2.88889,1.66667,6.0,1.0,-3.66667,9.33333,-5.66667,6.0,0.832275,-1.95855,window
163,152,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
243,94,9,0.0,0.0,0.666667,0.311111,0.222222,0.0296296,1.18519,0.222222,3.22222,0.111111,-2.88889,6.11111,-3.22222,3.22222,0.977778,-2.07124,window
211,107,9,0.111111,0.0,2.55556,2.25185,2.05556,2.81852,16.7407,11.7778,25.7778,12.6667,-14.8889,27.1111,-12.2222,25.7778,0.547173,-2.15946,window
189,141,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
226,131,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
129,136,9,0.0,0.0,2.0,1.55556,0.833333,0.122222,6.18518,3.66667,10.6667,4.22222,-7.55556,13.4444,-5.88889,10.6667,0.657744,-2.1753,window
142,111,9,0.0,0.0,1.11111,0.45542,0.555555,0.344265,28.7407,24.5556,35.8889,25.7778,-12.5556,21.4444,-8.88889,35.8889,0.315484,-2.20267,window
170,143,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
177,130,9,0.0,0.0,0.0555556,0.136083,0.222222,0.272166,1.18519,0.666667,2.88889,0.0,-1.55556,5.11111,-3.55556,2.88889,1.0,-1.86115,window
96,94,9,0.0,0.0,0.722223,0.285185,0.444445,0.42963,20.2222,16.0,28.7778,15.8889,-12.6667,25.6667,-13.0,28.7778,0.451546,-2.08489,window
57,89,9,0.0,0.0,1.72222,1.30668,6.16667,4.70343,17.0,13.0,24.5556,13.4444,-12.0,22.6667,-10.6667,24.5556,0.477489,-2.12975,window
218,64,9,0.0,0.0,1.5,1.13039,1.83333,1.96356,8.0,6.11111,12.5556,5.33333,-5.66667,13.6667,-8.0,12.5556,0.579142,-1.96525,window
210,153,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
218,147,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
189,144,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
