utterance,frame,coefficient1,coefficient2,coefficient3,coefficient4,coefficient5,coefficient6,coefficient7,coefficient8,coefficient9,coefficient10,coefficient11,coefficient12,speaker
21,13,0.127985,-0.606061,0.188738,0.262565,0.40721,-0.346858,-0.000421,-0.371696,-0.336952,-0.034362,-0.012883,-0.061823,3
22,1,0.775704,-0.143038,0.078264,-0.954979,0.171376,-0.510628,-0.257481,0.313622,-0.070718,-0.008825,-0.172068,0.007489,3
22,2,0.756717,-0.253628,0.064425,-0.925284,0.23452,-0.469852,-0.273827,0.30813,-0.110268,-0.069308,-0.183767,0.043644,3
22,3,0.646332,-0.309737,0.014986,-0.883641,0.319235,-0.456857,-0.276017,0.285135,-0.162902,-0.124505,-0.171829,0.072135,3
22,4,0.543675,-0.300385,-0.075556,-0.763678,0.401779,-0.45718,-0.224316,0.176795,-0.208425,-0.15036,-0.183512,0.150197,3
22,5,0.586259,-0.451873,-0.067011,-0.639911,0.444967,-0.423407,-0.183537,0.070304,-0.313068,-0.143493,-0.181962,0.21265,3
22,6,0.548069,-0.456094,-0.12364,-0.57001,0.486482,-0.459072,-0.09208,0.009292,-0.468168,-0.138549,-0.093498,0.211625,3
22,7,0.415086,-0.369607,0.011614,-0.52274,0.5701,-0.51479,-0.095274,-0.014903,-0.54233,-0.090801,-0.023406,0.199651,3
22,8,0.293702,-0.444236,0.133577,-0.392538,0.593988,-0.501463,-0.117223,-0.055594,-0.542146,-0.072775,-0.006883,0.121194,3
22,9,0.252964,-0.555126,0.198725,-0.211646,0.601871,-0.509737,-0.139485,-0.089924,-0.480567,-0.038601,-0.031646,0.017734,3
22,10,0.224208,-0.580664,0.242961,0.056388,0.590014,-0.500038,-0.126245,-0.159689,-0.396554,-0.004953,-0.060896,-0.05395,3
22,11,0.134882,-0.525715,0.28691,0.138024,0.598847,-0.517542,-0.114465,-0.170643,-0.376891,0.008597,-0.082821,-0.112804,3
22,12,0.043201,-0.503608,0.290471,0.183633,0.583482,-0.538078,-0.08645,-0.180234,-0.358117,0.019443,-0.117638,-0.147487,3
23,1,0.811896,0.215295,0.188569,-0.901567,0.099848,-0.824489,-0.116871,0.341904,-0.134535,0.092834,-0.099907,0.070945,3
23,2,0.81917,0.164802,0.036637,-0.915217,0.144059,-0.763209,-0.091694,0.315061,-0.112776,0.052582,-0.144314,0.055194,3
23,3,0.873831,-0.0282,-0.054916,-0.900796,0.20104,-0.732072,-0.121666,0.349342,-0.1056,-0.023724,-0.189804,0.069216,3
23,4,0.966283,-0.109545,-0.118375,-0.855208,0.200969,-0.636763,-0.12296,0.292106,-0.125104,-0.0795,-0.17913,0.098656,3
23,5,0.902975,-0.347681,-0.035113,-0.77746,0.144792,-0.502201,-0.170662,0.291664,-0.178576,-0.152043,-0.114367,0.107337,3
23,6,0.777984,-0.467513,-0.015085,-0.777134,0.22494,-0.482323,-0.18375,0.291006,-0.244933,-0.186803,-0.101233,0.122906,3
23,7,0.781329,-0.615296,0.013103,-0.723359,0.283856,-0.40224,-0.191539,0.180548,-0.272838,-0.242373,-0.092172,0.210264,3
23,8,0.508785,-0.666015,0.062738,-0.606204,0.351072,-0.37769,-0.163407,0.049025,-0.337331,-0.221971,-0.125508,0.304742,3
23,9,0.451978,-0.644499,0.060097,-0.540561,0.421984,-0.389092,-0.174068,0.017699,-0.391935,-0.206707,-0.103391,0.305313,3
23,10,0.462406,-0.677312,0.048134,-0.4604,0.524116,-0.40288,-0.190132,-0.012037,-0.452257,-0.158714,-0.046367,0.214168,3
23,11,0.357606,-0.712867,0.118388,-0.369133,0.597034,-0.394191,-0.178053,-0.061979,-0.508994,-0.107957,0.001401,0.121636,3
23,12,0.482425,-0.773799,0.179344,-0.174278,0.557701,-0.36804,-0.17535,-0.119873,-0.489463,-0.089766,0.015061,0.079682,3
23,13,0.518953,-0.932588,0.309391,-0.012405,0.494254,-0.32122,-0.178716,-0.14241,-0.450718,-0.066782,-0.013152,-0.011014,3
23,14,0.391981,-0.883026,0.363244,0.026246,0.49393,-0.375171,-0.160556,-0.141304,-0.408895,-0.04657,-0.057394,-0.063121,3
23,15,0.165913,-0.795883,0.396616,0.061067,0.495592,-0.423989,-0.14768,-0.154968,-0.373777,-0.031735,-0.079326,-0.111603,3
23,16,0.059411,-0.757249,0.409122,0.070758,0.508443,-0.46003,-0.129561,-0.165862,-0.356559,-0.013795,-0.103957,-0.135593,3
23,17,0.020618,-0.702102,0.398109,0.108848,0.494242,-0.493866,-0.101792,-0.180163,-0.323258,-0.01286,-0.130489,-0.144516,3
24,1,0.603369,-0.222085,0.27674,-0.845342,-0.011397,-0.612467,-0.093119,0.364123,-0.168105,-0.085946,-0.033728,0.108295,3
24,2,0.569995,-0.233428,0.229311,-0.851942,0.02687,-0.626286,-0.058152,0.352045,-0.211419,-0.088636,-0.035867,0.124476,3
24,3,0.538853,-0.218654,0.189242,-0.830625,0.064247,-0.617574,-0.038497,0.326406,-0.238211,-0.105666,-0.033489,0.160013,3
24,4,0.548024,-0.285705,0.139926,-0.8148,0.070616,-0.571299,-0.038493,0.297146,-0.230387,-0.156949,-0.026898,0.203529,3
24,5,0.469726,-0.299737,0.094336,-0.81889,0.097031,-0.52782,-0.029027,0.246314,-0.244011,-0.188826,-0.003231,0.240005,3
24,6,0.459439,-0.280656,0.014159,-0.795638,0.143502,-0.499056,-0.028469,0.170854,-0.206434,-0.227539,-0.007354,0.300248,3
24,7,0.383787,-0.190027,0.029291,-0.737112,0.140222,-0.455238,-0.004422,0.094738,-0.184159,-0.239175,0.00248,0.351187,3
24,8,0.394176,-0.179964,0.022951,-0.673347,0.199872,-0.44778,-0.037272,0.027625,-0.170232,-0.197283,0.009629,0.3584,3
24,9,0.380876,-0.187579,-0.006903,-0.538718,0.290574,-0.476347,-0.065705,-0.044256,-0.189568,-0.154105,0.006226,0.32672,3
24,10,0.341915,-0.228301,-0.053156,-0.421945,0.407684,-0.45968,-0.0776,-0.153212,-0.257552,-0.146598,-0.016574,0.288038,3
24,11,0.281696,-0.270751,-0.054252,-0.328318,0.512749,-0.433072,-0.101173,-0.238025,-0.316611,-0.120526,-0.036658,0.238668,3
24,12,0.253993,-0.263172,-0.013145,-0.2488,0.569544,-0.457592,-0.093647,-0.273201,-0.35633,-0.065618,-0.026537,0.133522,3
24,13,0.303442,-0.326449,0.03635,-0.136084,0.531531,-0.468174,-0.082556,-0.297789,-0.355186,-0.048879,-0.011235,0.038517,3
24,14,0.305685,-0.430566,0.12425,0.022754,0.442341,-0.414785,-0.077028,-0.369451,-0.309451,-0.061378,-0.010464,0.00799,3
24,15,0.215066,-0.46209,0.210423,0.128446,0.382668,-0.394839,-0.052424,-0.43076,-0.24386,-0.055144,-0.054033,-0.015446,3
25,1,0.758624,0.03412,-0.35002,-0.592338,0.01609,-0.528204,-0.150238,0.225011,0.055907,-0.178091,-0.091523,0.027003,3
25,2,0.902088,-0.118191,-0.410992,-0.530423,0.01662,-0.442392,-0.180097,0.182286,0.049841,-0.203421,-0.098514,0.045541,3
25,3,0.893695,-0.450731,-0.138053,-0.615576,0.089534,-0.397746,-0.191922,0.190984,-0.094829,-0.158717,-0.119912,0.084553,3
25,4,0.716316,-0.590852,-0.020684,-0.705876,0.268214,-0.452034,-0.18438,0.146489,-0.224244,-0.153842,-0.106062,0.191992,3
25,5,0.514858,-0.550255,-0.001283,-0.612611,0.35449,-0.47823,-0.16629,0.064162,-0.314634,-0.164348,-0.042858,0.272986,3
25,6,0.500654,-0.520978,0.05314,-0.457517,0.372407,-0.48678,-0.169286,-0.021168,-0.332932,-0.147311,0.014337,0.298456,3
25,7,0.488229,-0.578548,0.102077,-0.317875,0.400068,-0.440729,-0.172393,-0.117539,-0.318982,-0.139361,0.002546,0.248379,3
25,8,0.339478,-0.648973,0.176349,-0.175865,0.453815,-0.393384,-0.16654,-0.214554,-0.330993,-0.101092,-0.028393,0.148797,3
25,9,0.253456,-0.548227,0.195167,-0.014864,0.488663,-0.37435,-0.124937,-0.29543,-0.317912,-0.068925,-0.048662,0.055587,3
25,10,0.212637,-0.405705,0.166865,0.104234,0.477654,-0.396046,-0.05716,-0.360053,-0.266129,-0.015421,-0.075596,-0.081398,3
25,11,0.076006,-0.363155,0.195104,0.131581,0.474906,-0.439768,-0.037692,-0.353362,-0.257516,0.015554,-0.101708,-0.161902,3
25,12,-0.028496,-0.380303,0.226161,0.228652,0.427698,-0.432521,-0.011348,-0.386667,-0.217277,0.005684,-0.120476,-0.188225,3
25,13,-0.127736,-0.32935,0.300795,0.251307,0.40898,-0.435191,-0.016133,-0.379844,-0.174652,-0.007109,-0.145423,-0.206593,3
26,1,0.542148,0.267419,0.014399,-0.725725,-0.092928,-0.738532,0.020368,0.262659,-0.035952,-0.066526,0.052232,0.028715,3
26,2,0.524788,0.29769,-0.059927,-0.730358,-0.019072,-0.668897,0.003782,0.246606,-0.080689,-0.055992,0.012595,0.011592,3
26,3,0.591399,0.197013,-0.166696,-0.724752,0.070654,-0.648491,0.048037,0.239179,-0.150913,-0.113438,-0.025694,0.049755,3
26,4,0.667175,0.049158,-0.183497,-0.718015,0.135533,-0.624825,0.064833,0.257675,-0.239175,-0.153778,-0.07146,0.111922,3
26,5,0.66651,-0.014165,-0.094361,-0.714905,0.198345,-0.559822,0.059892,0.205301,-0.335639,-0.163556,-0.074722,0.161931,3
26,6,0.599783,0.000811,0.029717,-0.693762,0.282629,-0.496391,0.043604,0.143809,-0.414778,-0.17504,-0.05656,0.207534,3
26,7,0.556503,-0.013804,0.126775,-0.666424,0.346885,-0.428554,0.03139,0.080518,-0.479514,-0.163286,-0.039129,0.211996,3
26,8,0.421034,-0.015751,0.209393,-0.58169,0.405145,-0.346561,0.020568,-0.006516,-0.489338,-0.168985,-0.042053,0.176034,3
26,9,0.25126,-0.033476,0.257351,-0.417868,0.458334,-0.35416,0.009138,-0.087064,-0.473478,-0.169849,-0.054478,0.144561,3
26,10,0.213241,-0.150356,0.289432,-0.250098,0.551056,-0.389826,-0.000533,-0.181276,-0.489045,-0.07085,-0.037445,0.080547,3
26,11,0.153203,-0.156996,0.383892,-0.203436,0.627134,-0.371798,-0.068788,-0.236184,-0.474082,0.012894,-0.047698,-0.018307,3
26,12,0.067215,-0.159427,0.40757,-0.117617,0.646391,-0.416956,-0.060125,-0.250306,-0.46408,0.048512,-0.059044,-0.077015,3
26,13,-0.048775,-0.156833,0.504693,-0.100783,0.671857,-0.426102,-0.086916,-0.238239,-0.432421,0.081916,-0.094956,-0.132369,3
26,14,-0.161357,-0.138595,0.617019,-0.052528,0.691458,-0.442012,-0.08235,-0.227808,-0.388328,0.144911,-0.13921,-0.198634,3
26,15,-0.235903,-0.182973,0.652652,0.015734,0.706003,-0.434882,-0.041283,-0.204236,-0.358288,0.180422,-0.145067,-0.232427,3
26,16,-0.296106,-0.221774,0.698043,0.05342,0.70649,-0.412728,-0.026293,-0.180321,-0.329677,0.180182,-0.167062,-0.251966,3
26,17,-0.376634,-0.221714,0.776269,0.058819,0.696369,-0.385961,-0.032684,-0.161428,-0.311271,0.162883,-0.180662,-0.255839,3
26,18,-0.408866,-0.226364,0.800195,0.057453,0.676969,-0.390485,-0.023457,-0.153316,-0.30163,0.151944,-0.198857,-0.25622,3
26,19,-0.431292,-0.234441,0.799006,0.119546,0.664439,-0.440925,-0.002765,-0.126372,-0.29308,0.125945,-0.212906,-0.247606,3
27,1,0.904404,-0.547015,0.303791,-0.769126,-0.089779,-0.429958,-0.052761,0.355618,-0.266684,-0.201789,-0.037376,0.058503,3
27,2,0.832254,-0.538375,0.26187,-0.72586,-0.029337,-0.402012,-0.03754,0.313197,-0.31298,-0.228944,-0.037158,0.093843,3
27,3,0.841019,-0.591303,0.255549,-0.6858,0.035422,-0.358781,-0.047954,0.257612,-0.3766,-0.251872,-0.006061,0.128492,3
27,4,0.708313,-0.600777,0.172566,-0.516694,0.05169,-0.331376,-0.017054,0.150549,-0.379891,-0.30238,0.004315,0.19239,3
27,5,0.648861,-0.60882,0.126242,-0.440829,0.087695,-0.328447,0.023041,0.009895,-0.343676,-0.29693,-0.002818,0.26985,3
27,6,0.550236,-0.616241,0.127687,-0.349721,0.156457,-0.344897,0.040721,-0.125463,-0.36042,-0.198211,-0.008308,0.286022,3
27,7,0.414062,-0.621772,0.161816,-0.26802,0.251078,-0.363414,0.016485,-0.187271,-0.455223,-0.066248,0.043017,0.185446,3
27,8,0.357065,-0.707761,0.288972,-0.108351,0.291753,-0.338163,-0.023582,-0.233502,-0.473641,-0.00185,0.041784,0.12398,3
27,9,0.296444,-0.768978,0.364617,0.022091,0.308202,-0.31899,-0.031896,-0.232982,-0.454322,0.014207,0.014289,0.022594,3
27,10,0.220878,-0.758638,0.401479,0.172748,0.315675,-0.319249,-0.009191,-0.245014,-0.390661,0.016617,-0.032164,-0.07781,3
27,11,0.114424,-0.726143,0.441889,0.25564,0.366476,-0.337517,0.012546,-0.30681,-0.341563,0.057705,-0.090008,-0.126201,3
28,1,0.636909,0.124506,0.166842,-0.892269,0.139531,-0.775946,-0.099227,0.337095,-0.164165,0.052778,-0.126416,0.052365,3
28,2,0.706112,-0.001377,0.125576,-0.89178,0.210046,-0.719021,-0.116812,0.366265,-0.191225,-0.026543,-0.160082,0.054856,3
28,3,0.685389,-0.064652,0.09526,-0.916489,0.251936,-0.641224,-0.089913,0.351239,-0.264541,-0.084177,-0.170462,0.05154,3
28,4,0.666031,-0.115462,0.058152,-0.857419,0.254427,-0.587,-0.082423,0.280216,-0.282257,-0.136631,-0.155986,0.078231,3
28,5,0.5375,-0.192805,0.053723,-0.737015,0.271352,-0.523203,-0.099459,0.185679,-0.283299,-0.19781,-0.143014,0.152327,3
28,6,0.50288,-0.158121,0.084429,-0.681155,0.3824,-0.52026,-0.113881,0.154084,-0.345448,-0.202459,-0.147695,0.20902,3
28,7,0.510668,-0.151634,0.086598,-0.593406,0.523915,-0.529994,-0.127327,0.088231,-0.420685,-0.158505,-0.118358,0.212184,3
28,8,0.606459,-0.342764,0.046148,-0.460531,0.542131,-0.429153,-0.142156,-0.021717,-0.429495,-0.184493,-0.095923,0.202726,3
28,9,0.504521,-0.417156,0.062857,-0.337628,0.542171,-0.343848,-0.118809,-0.133663,-0.443728,-0.159343,-0.068352,0.164636,3
28,10,0.533978,-0.484939,0.163487,-0.249152,0.545484,-0.323212,-0.094743,-0.167776,-0.461401,-0.106136,-0.064123,0.103507,3
28,11,0.472062,-0.55787,0.245819,-0.14128,0.551753,-0.345313,-0.095901,-0.187226,-0.442189,-0.04116,-0.063818,-0.007875,3
28,12,0.281754,-0.451994,0.232302,-0.07715,0.619373,-0.427348,-0.076226,-0.20359,-0.440668,0.002113,-0.067665,-0.066019,3
28,13,0.1312,-0.312184,0.230707,-0.020924,0.68379,-0.515568,-0.054191,-0.218067,-0.407696,0.048453,-0.103774,-0.097751,3
29,1,0.178844,-0.288337,0.024375,-0.756008,0.051871,-0.652581,-0.024363,0.28919,-0.138734,-0.144559,-0.061147,0.110538,3
29,2,0.176643,-0.337196,0.013127,-0.709732,0.087818,-0.611052,-0.034896,0.264649,-0.169983,-0.196324,-0.053531,0.126892,3
29,3,0.139312,-0.361659,0.010007,-0.65082,0.117672,-0.567322,-0.039054,0.210059,-0.199097,-0.25213,-0.030797,0.160637,3
29,4,0.138072,-0.40001,-0.008701,-0.598873,0.171997,-0.524759,-0.055458,0.148058,-0.247781,-0.296668,0.005677,0.210481,3
29,5,0.146419,-0.413674,-0.024348,-0.512984,0.223991,-0.486294,-0.090236,0.053185,-0.265462,-0.313463,0.064959,0.262912,3
29,6,0.174523,-0.428144,-0.001106,-0.411548,0.280185,-0.450804,-0.117263,-0.065071,-0.254809,-0.29122,0.103448,0.327703,3
29,7,0.17235,-0.453632,0.006652,-0.281107,0.299914,-0.414743,-0.048413,-0.174039,-0.271132,-0.222457,0.0541,0.343444,3
29,8,0.108371,-0.496727,0.018451,-0.168158,0.36665,-0.414565,0.001545,-0.219129,-0.384998,-0.144088,0.020876,0.197311,3
29,9,-0.000345,-0.547687,0.12104,-0.066279,0.421051,-0.422813,-0.011912,-0.252638,-0.416899,-0.089685,0.022482,0.086741,3
29,10,-0.097823,-0.590104,0.24534,0.010729,0.461368,-0.427773,-0.040467,-0.252267,-0.401472,-0.042893,-0.018592,-0.015187,3
30,1,-0.050141,-0.07764,-0.153971,-0.46636,-0.151513,-0.541829,0.086712,0.12718,-0.053504,-0.417819,0.087089,0.032021,3
30,2,0.058364,-0.130567,-0.104699,-0.411991,-0.123404,-0.459041,0.071504,0.034329,-0.103938,-0.411839,0.102676,0.06042,3
30,3,0.060896,-0.138777,-0.121032,-0.382846,-0.062438,-0.419168,0.092675,0.000381,-0.154593,-0.489935,0.101109,0.077625,3
30,4,0.098231,0.098039,-0.128754,-0.367069,-0.006393,-0.402039,0.098539,-0.016641,-0.198848,-0.496239,0.109357,0.086267,3
30,5,0.093132,0.246048,-0.14726,-0.288039,0.061399,-0.399666,0.138101,-0.08862,-0.271932,-0.444864,0.150786,0.103988,3
30,6,0.039392,0.245791,-0.229803,-0.177259,0.238,-0.433352,0.132163,-0.199957,-0.322323,-0.367452,0.136983,0.129666,3
30,7,-0.075655,0.204024,-0.199644,-0.09469,0.369096,-0.421401,0.096214,-0.290318,-0.352618,-0.290906,0.14237,0.099177,3
30,8,-0.113839,0.092981,-0.155614,-0.084584,0.399264,-0.408337,0.110709,-0.319172,-0.386938,-0.257305,0.137775,0.03592,3
30,9,-0.057902,0.092393,-0.109512,-0.003527,0.406654,-0.427476,0.137446,-0.35031,-0.414662,-0.208989,0.174227,-0.010968,3
30,10,-0.097887,0.119658,0.008912,0.075368,0.499381,-0.425666,0.078974,-0.374963,-0.352519,-0.135786,0.124801,-0.045137,3
30,11,-0.118965,0.071612,0.081453,0.117685,0.506331,-0.395523,0.010961,-0.395058,-0.283976,-0.101645,0.094105,-0.124271,3
30,12,0.000471,-0.068064,0.085186,0.144816,0.443961,-0.379912,-0.016629,-0.371859,-0.268208,-0.109034,0.097838,-0.185144,3
30,13,0.003499,-0.09493,0.078506,0.149302,0.4205,-0.354272,-0.022617,-0.370735,-0.247367,-0.10975,0.073086,-0.229491,3
30,14,-0.09122,-0.085115,0.133759,0.158513,0.514109,-0.417693,-0.056762,-0.331328,-0.221269,-0.102163,0.005765,-0.219622,3
30,15,-0.225122,-0.06516,0.160369,0.220382,0.579089,-0.496275,-0.047977,-0.316049,-0.19844,-0.075504,-0.045513,-0.232523,3
1,1,0.271724,-0.221893,0.064484,-0.676904,-0.174411,-0.533266,0.240623,0.073875,-0.204006,-0.082263,-0.032233,0.124454,3
1,2,0.219021,-0.271235,0.05624,-0.651954,-0.140621,-0.492729,0.230312,0.06102,-0.219091,-0.120449,-0.001714,0.149598,3
1,3,0.252684,-0.327589,0.066691,-0.606676,-0.077795,-0.441011,0.205537,0.019872,-0.2652,-0.162482,0.012282,0.176636,3
1,4,0.2695,-0.375965,0.080349,-0.546363,-0.045612,-0.389551,0.190449,-0.03605,-0.31059,-0.190288,0.020895,0.195883,3
1,5,0.347877,-0.462135,0.094372,-0.49505,-0.029023,-0.332753,0.180658,-0.107829,-0.345587,-0.207593,0.035056,0.201579,3
1,6,0.335908,-0.479741,0.068412,-0.405802,-0.008663,-0.321973,0.165687,-0.185892,-0.331811,-0.187216,0.053632,0.202233,3
1,7,0.289547,-0.463183,0.06399,-0.321164,0.03461,-0.34836,0.159113,-0.242734,-0.347782,-0.133968,0.066582,0.229753,3
1,8,0.250036,-0.471506,0.07812,-0.250892,0.09995,-0.355573,0.143563,-0.290099,-0.379292,-0.071075,0.076613,0.224188,3
1,9,0.24273,-0.516904,0.143728,-0.222268,0.157586,-0.298129,0.101297,-0.340231,-0.389392,-0.022036,0.071714,0.147534,3
1,10,0.242714,-0.533033,0.221496,-0.147168,0.205312,-0.258623,0.063108,-0.3772,-0.383936,-0.012825,0.068143,0.074735,3
1,11,0.230709,-0.5641,0.278177,-0.065408,0.246157,-0.220732,0.033219,-0.398883,-0.361402,-0.014866,0.043651,-0.016397,3
1,12,0.243444,-0.588032,0.313272,-0.00088,0.260331,-0.192461,0.020835,-0.427384,-0.32661,-0.006984,0.032005,-0.064748,3
1,13,0.312431,-0.645422,0.396696,0.080138,0.26399,-0.206763,0.036371,-0.41513,-0.318364,0.012885,0.003761,-0.065365,3
1,14,0.206448,-0.614072,0.433971,0.129245,0.314236,-0.212056,0.039068,-0.407436,-0.295876,0.048087,-0.03186,-0.122683,3
1,15,0.124116,-0.58225,0.460937,0.146894,0.357719,-0.243055,0.028318,-0.395394,-0.275426,0.070124,-0.073068,-0.156014,3
1,16,0.035397,-0.570347,0.520639,0.161334,0.383754,-0.280987,0.004147,-0.372238,-0.259484,0.082867,-0.118627,-0.194218,3
1,17,-0.064047,-0.56538,0.586221,0.192878,0.394834,-0.297915,-0.021821,-0.347476,-0.247642,0.102132,-0.147315,-0.244875,3
1,18,-0.119184,-0.591884,0.592314,0.197662,0.411173,-0.313801,-0.021664,-0.319219,-0.238125,0.098673,-0.168029,-0.260174,3
1,19,-0.182932,-0.591436,0.604936,0.198668,0.443782,-0.334918,-0.019186,-0.296996,-0.223278,0.098023,-0.193908,-0.256149,3
2,1,1.155802,-0.090588,0.079864,-0.790386,-0.107499,-0.652507,0.052065,0.319471,-0.234667,-0.069178,-0.067643,0.035266,3
2,2,1.118158,-0.10394,0.040637,-0.745114,-0.08442,-0.63037,0.089332,0.292186,-0.247188,-0.108245,-0.097541,0.061322,3
2,3,1.12791,-0.12885,-0.046986,-0.7016,-0.028056,-0.618321,0.106165,0.260325,-0.239363,-0.14436,-0.15737,0.10211,3
2,4,1.302057,-0.206345,-0.218223,-0.491783,-0.023121,-0.624271,0.145937,0.156347,-0.207477,-0.17884,-0.203477,0.186095,3
2,5,1.193935,-0.249372,-0.099185,-0.559907,0.004413,-0.541123,0.111033,0.12973,-0.231444,-0.237924,-0.151639,0.207632,3
2,6,1.085469,-0.27862,-0.066689,-0.564914,0.070379,-0.489993,0.089516,0.115312,-0.290845,-0.254939,-0.122459,0.225753,3
2,7,1.097119,-0.374844,-0.08657,-0.454258,0.099178,-0.435739,0.08953,0.035237,-0.31465,-0.266969,-0.119733,0.27349,3
2,8,1.10575,-0.426319,-0.121101,-0.384461,0.106899,-0.355846,0.053547,-0.03655,-0.351531,-0.270263,-0.064241,0.25415,3
2,9,1.009946,-0.352165,-0.113547,-0.380159,0.12455,-0.313936,0.031848,-0.101791,-0.373855,-0.258325,0.015051,0.235728,3
2,10,0.998034,-0.373944,-0.047093,-0.298486,0.161302,-0.302403,0.053735,-0.187922,-0.40699,-0.192162,0.048513,0.2234,3
2,11,1.153454,-0.445501,-0.10412,-0.006464,0.165021,-0.327612,0.16837,-0.328908,-0.397777,-0.149245,0.040297,0.199368,3
2,12,1.170545,-0.358138,-0.12807,0.102413,0.208447,-0.305005,0.204905,-0.394359,-0.400536,-0.125018,0.042814,0.115054,3
2,13,1.012392,-0.403358,0.01225,0.186626,0.304755,-0.318068,0.186465,-0.395714,-0.407518,-0.066323,-0.009007,0.074709,3
2,14,0.855927,-0.399218,0.109291,0.236866,0.352871,-0.329775,0.139201,-0.395987,-0.387505,-0.023042,-0.030848,0.012324,3
2,15,0.756374,-0.388493,0.169127,0.260132,0.370312,-0.341635,0.100429,-0.405241,-0.355067,-0.004532,-0.040143,-0.041738,3
2,16,0.642591,-0.394173,0.232906,0.270343,0.365,-0.333341,0.07636,-0.410435,-0.33397,0.000838,-0.037332,-0.084872,3
2,17,0.521025,-0.357791,0.293059,0.233402,0.393305,-0.334494,0.054795,-0.401632,-0.324653,0.024258,-0.045706,-0.113055,3
3,1,0.548909,-0.334113,0.051513,-0.649942,0.040899,-0.444153,0.065766,0.147683,-0.248014,-0.226063,-0.018767,0.14606,3
3,2,0.6629,-0.369197,0.042098,-0.627482,0.034893,-0.425525,0.04798,0.132501,-0.274351,-0.256207,0.003493,0.184514,3
3,3,0.748848,-0.389125,0.044788,-0.534763,0.052336,-0.399815,0.058983,0.092362,-0.323262,-0.306468,-0.005868,0.224218,3
3,4,0.720141,-0.240107,-0.00456,-0.437415,0.113346,-0.428879,0.089966,0.04887,-0.355973,-0.315378,0.008125,0.232503,3
3,5,0.835711,-0.324405,0.000977,-0.333139,0.055995,-0.315749,0.038075,-0.035234,-0.315841,-0.34761,0.048718,0.230233,3
3,6,0.839441,-0.342116,-0.019468,-0.256988,0.050938,-0.280727,0.048611,-0.161503,-0.266285,-0.375081,0.074134,0.259132,3
3,7,0.749378,-0.33749,0.005933,-0.220266,0.150553,-0.301231,0.052297,-0.244901,-0.280657,-0.341295,0.074114,0.28423,3
3,8,0.646771,-0.335123,0.015591,-0.12342,0.186079,-0.287267,0.06776,-0.315512,-0.325608,-0.256609,0.057902,0.252767,3
3,9,0.562712,-0.372494,0.082903,-0.058297,0.183921,-0.302813,0.083961,-0.346028,-0.372851,-0.179055,0.076572,0.193444,3
3,10,0.455283,-0.344217,0.148228,-0.040856,0.265477,-0.327612,0.034487,-0.334941,-0.386365,-0.144216,0.101973,0.133665,3
3,11,0.357557,-0.241427,0.179857,-0.074149,0.390816,-0.32841,-0.033429,-0.331034,-0.37981,-0.104855,0.091479,0.061051,3
3,12,0.235292,-0.191549,0.193633,-0.043807,0.440591,-0.357276,-0.041473,-0.333599,-0.383569,-0.05501,0.065823,-0.019412,3
3,13,0.1326,-0.171614,0.247628,-0.023157,0.482356,-0.354513,-0.08742,-0.331412,-0.348618,-0.036932,0.048088,-0.079069,3
3,14,0.029741,-0.14474,0.284541,-0.007839,0.539634,-0.353668,-0.122676,-0.320031,-0.316859,-0.025066,0.027604,-0.117893,3
3,15,-0.055906,-0.125931,0.29846,0.009788,0.616959,-0.386945,-0.132006,-0.291942,-0.299691,-0.006699,0.00434,-0.134983,3
4,1,1.144792,-0.0683,-0.207295,-0.497998,-0.189399,-0.491552,0.085427,0.092188,0.044091,-0.358663,-0.033564,0.187799,3
4,2,0.913235,-0.238747,-0.023086,-0.499494,-0.13389,-0.388744,0.112331,0.084074,-0.130014,-0.24788,-0.10234,0.170001,3
4,3,0.841715,-0.279938,0.064002,-0.51954,-0.086862,-0.352095,0.074236,0.083693,-0.193746,-0.198044,-0.136288,0.169248,3
4,4,0.77036,0.033115,-0.165708,-0.540547,0.081716,-0.389425,0.028167,0.063551,-0.05478,-0.298389,-0.059284,0.142151,3
4,5,0.737591,0.029004,-0.22739,-0.508501,0.146889,-0.438162,0.052159,0.011073,-0.134166,-0.272413,-0.053718,0.171438,3
4,6,0.71267,-0.039344,-0.210885,-0.444341,0.164229,-0.430478,0.07744,-0.065044,-0.210361,-0.252587,-0.036069,0.212712,3
